state,date,confirmed,deaths,cured,daily_new_cases,totalsamples,positive,positive_test_rate,total_doses_administered,population,vaccination_rate,case_fatality_rate,risk_level
Andaman and Nicobar Islands,3/26/2020,1,0,0,1,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,3/27/2020,1,0,0,0,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,3/28/2020,6,0,0,5,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,3/29/2020,9,0,0,3,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,3/30/2020,9,0,0,0,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,3/31/2020,10,0,0,1,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/1/2020,10,0,0,0,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/2/2020,10,0,0,0,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/3/2020,10,0,0,0,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/4/2020,10,0,0,0,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/5/2020,10,0,0,0,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/6/2020,10,0,0,0,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/7/2020,10,0,0,0,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/8/2020,10,0,0,0,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/9/2020,11,0,0,1,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/10/2020,11,0,0,0,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/11/2020,11,0,0,0,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/12/2020,11,0,10,0,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/13/2020,11,0,10,0,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/14/2020,11,0,10,0,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/15/2020,11,0,10,0,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/16/2020,11,0,10,0,,,,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/17/2020,11,0,10,0,1403,12,0.85531005,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/18/2020,12,0,11,1,1403,12,0.85531005,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/19/2020,14,0,11,2,1403,12,0.85531005,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/20/2020,15,0,11,1,1403,12,0.85531005,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/21/2020,16,0,11,1,1403,12,0.85531005,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/22/2020,17,0,11,1,1403,12,0.85531005,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/23/2020,18,0,11,1,1403,12,0.85531005,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/24/2020,22,0,11,4,2679,27,1.007838746,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/25/2020,27,0,11,5,2679,27,1.007838746,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/26/2020,33,0,11,6,2679,27,1.007838746,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/27/2020,33,0,11,0,2848,33,1.158707865,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/28/2020,33,0,11,0,2848,33,1.158707865,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/29/2020,33,0,15,0,2848,33,1.158707865,,380581,,0,Low Risk
Andaman and Nicobar Islands,4/30/2020,33,0,15,0,2848,33,1.158707865,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/1/2020,33,0,16,0,3754,33,0.879062334,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/2/2020,33,0,16,0,3754,33,0.879062334,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/3/2020,33,0,17,0,3754,33,0.879062334,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/4/2020,33,0,32,0,3754,33,0.879062334,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/5/2020,33,0,32,0,3754,33,0.879062334,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/6/2020,33,0,32,0,3754,33,0.879062334,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/7/2020,33,0,32,0,3754,33,0.879062334,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/8/2020,33,0,33,0,3754,33,0.879062334,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/9/2020,33,0,33,0,3754,33,0.879062334,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/10/2020,33,0,33,0,3754,33,0.879062334,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/11/2020,33,0,33,0,3754,33,0.879062334,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/12/2020,33,0,33,0,3754,33,0.879062334,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/13/2020,33,0,33,0,3754,33,0.879062334,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/14/2020,33,0,33,0,3754,33,0.879062334,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/15/2020,33,0,33,0,3754,33,0.879062334,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/16/2020,33,0,33,0,6677,33,0.494233937,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/17/2020,33,0,33,0,6677,33,0.494233937,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/18/2020,33,0,33,0,6677,33,0.494233937,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/19/2020,33,0,33,0,6965,33,0.473797559,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/20/2020,33,0,33,0,7082,33,0.465970065,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/21/2020,33,0,33,0,7167,33,0.4604437,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/22/2020,33,0,33,0,7263,33,0.454357703,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/23/2020,33,0,33,0,7327,33,0.450388972,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/24/2020,33,0,33,0,7327,33,0.450388972,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/25/2020,33,0,33,0,7363,33,0.44818688,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/26/2020,33,0,33,0,7448,33,0.443071966,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/27/2020,33,0,33,0,7499,33,0.440058674,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/28/2020,33,0,33,0,7519,33,0.43888815,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/29/2020,33,0,33,0,7567,33,0.436104136,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/30/2020,33,0,33,0,7567,33,0.436104136,,380581,,0,Low Risk
Andaman and Nicobar Islands,5/31/2020,33,0,33,0,7706,33,0.428237737,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/1/2020,33,0,33,0,7805,33,0.422805894,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/2/2020,33,0,33,0,8086,33,0.408112788,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/3/2020,33,0,33,0,8295,33,0.397830018,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/4/2020,33,0,33,0,8413,33,0.392250089,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/5/2020,33,0,33,0,8694,33,0.379572119,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/6/2020,33,0,33,0,9037,33,0.365165431,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/7/2020,33,0,33,0,9242,33,0.35706557,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/8/2020,33,0,33,0,9341,33,0.353281233,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/9/2020,33,0,33,0,9859,33,0.334719546,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/10/2020,33,0,33,0,10010,35,0.34965035,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/11/2020,34,0,33,1,10226,38,0.371601799,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/12/2020,38,0,33,4,10697,38,0.355239787,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/13/2020,38,0,33,0,10955,38,0.346873574,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/14/2020,38,0,33,0,11356,38,0.334624868,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/15/2020,38,0,33,0,11518,41,0.355964577,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/16/2020,41,0,33,3,11809,44,0.372597172,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/17/2020,44,0,33,3,12239,44,0.359506496,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/18/2020,44,0,33,0,12622,45,0.356520361,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/19/2020,44,0,33,0,12930,47,0.363495746,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/20/2020,45,0,35,1,13320,47,0.352852853,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/21/2020,47,0,36,2,13434,48,0.357302367,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/22/2020,48,0,37,1,13511,48,0.355266079,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/23/2020,48,0,37,0,13723,50,0.364351818,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/24/2020,50,0,40,2,13994,56,0.400171502,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/25/2020,56,0,43,6,14277,59,0.413252084,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/26/2020,59,0,43,3,14583,72,0.493725571,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/27/2020,72,0,43,13,14851,73,0.491549391,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/28/2020,72,0,43,0,15094,83,0.549887372,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/29/2020,76,0,45,4,15410,90,0.58403634,,380581,,0,Low Risk
Andaman and Nicobar Islands,6/30/2020,90,0,46,14,15709,97,0.617480425,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/1/2020,97,0,50,7,15982,100,0.625703917,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/2/2020,100,0,50,3,16278,109,0.669615432,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/3/2020,109,0,51,9,16626,116,0.697702394,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/4/2020,116,0,54,7,16832,119,0.706986692,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/5/2020,119,0,66,3,16909,125,0.739251286,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/6/2020,125,0,72,6,17095,141,0.824802574,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/7/2020,141,0,74,16,17381,147,0.845751108,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/8/2020,147,0,75,6,17643,149,0.844527575,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/9/2020,149,0,77,2,17852,151,0.845843603,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/10/2020,151,0,83,2,18046,156,0.864457498,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/11/2020,156,0,92,5,18315,163,0.88998089,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/12/2020,163,0,93,7,18447,163,0.883612512,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/13/2020,163,0,93,0,18609,166,0.892041485,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/14/2020,166,0,109,3,18884,171,0.90552849,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/15/2020,166,0,109,0,19061,176,0.923351346,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/16/2020,176,0,130,10,19227,180,0.936183492,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/17/2020,180,0,133,4,19421,194,0.998918696,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/18/2020,194,0,142,14,19671,198,1.006557877,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/19/2020,198,0,145,4,19904,203,1.019895498,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/20/2020,203,0,145,5,20301,207,1.019654204,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/21/2020,207,0,152,4,20642,212,1.027032264,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/22/2020,212,0,159,5,21043,221,1.05023048,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/23/2020,221,0,163,9,21310,240,1.126231816,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/24/2020,240,0,170,19,21743,259,1.191187969,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/25/2020,259,0,174,19,21965,290,1.320282267,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/26/2020,290,0,176,31,22049,324,1.469454397,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/27/2020,324,0,182,34,22548,338,1.499024304,,380581,,0,Low Risk
Andaman and Nicobar Islands,7/28/2020,338,1,192,14,22925,363,1.583424209,,380581,,0.295857988,Low Risk
Andaman and Nicobar Islands,7/29/2020,363,1,196,25,23217,428,1.843476763,,380581,,0.275482094,Low Risk
Andaman and Nicobar Islands,7/30/2020,428,2,201,65,23615,471,1.994495024,,380581,,0.46728972,Low Risk
Andaman and Nicobar Islands,7/31/2020,471,4,201,43,24038,548,2.279723771,,380581,,0.8492569,Low Risk
Andaman and Nicobar Islands,8/1/2020,548,5,214,77,24308,636,2.616422577,,380581,,0.912408759,Low Risk
Andaman and Nicobar Islands,8/2/2020,636,7,226,88,24580,734,2.986167616,,380581,,1.100628931,Low Risk
Andaman and Nicobar Islands,8/3/2020,734,8,242,98,25034,830,3.315490932,,380581,,1.089918256,Low Risk
Andaman and Nicobar Islands,8/4/2020,830,10,263,96,25492,928,3.640357759,,380581,,1.204819277,Low Risk
Andaman and Nicobar Islands,8/5/2020,928,12,277,98,25826,1027,3.976612716,,380581,,1.293103448,Low Risk
Andaman and Nicobar Islands,8/6/2020,1027,14,326,99,26516,1123,4.23517876,,380581,,1.363193768,Low Risk
Andaman and Nicobar Islands,8/7/2020,1123,16,355,96,26915,1222,4.540219209,,380581,,1.42475512,Low Risk
Andaman and Nicobar Islands,8/8/2020,1222,19,425,99,27073,1351,4.99021165,,380581,,1.554828151,Low Risk
Andaman and Nicobar Islands,8/9/2020,1351,20,500,129,27103,1490,5.497546397,,380581,,1.4803849,Low Risk
Andaman and Nicobar Islands,8/10/2020,1490,20,648,139,27346,1625,5.942368171,,380581,,1.342281879,Low Risk
Andaman and Nicobar Islands,8/11/2020,1625,20,709,135,27455,1764,6.425059188,,380581,,1.230769231,Low Risk
Andaman and Nicobar Islands,8/12/2020,1764,21,749,139,27744,1900,6.848327566,,380581,,1.19047619,Low Risk
Andaman and Nicobar Islands,8/13/2020,1900,21,829,136,27973,2037,7.28202195,,380581,,1.105263158,Low Risk
Andaman and Nicobar Islands,8/14/2020,2037,22,924,137,28129,2186,7.771339187,,380581,,1.080019637,Low Risk
Andaman and Nicobar Islands,8/15/2020,2186,24,1032,149,28209,2306,8.174696019,,380581,,1.0978957,Low Risk
Andaman and Nicobar Islands,8/16/2020,2306,24,1128,120,28229,2399,8.498352758,,380581,,1.040763226,Low Risk
Andaman and Nicobar Islands,8/17/2020,2399,28,1226,93,28672,2445,8.527483259,,380581,,1.16715298,Low Risk
Andaman and Nicobar Islands,8/18/2020,2445,29,1325,46,28937,2529,8.739675848,,380581,,1.18609407,Low Risk
Andaman and Nicobar Islands,8/19/2020,2529,30,1421,84,29303,2604,8.886462137,,380581,,1.18623962,Low Risk
Andaman and Nicobar Islands,8/20/2020,2604,30,1529,75,29487,2680,9.088750975,,380581,,1.152073733,Low Risk
Andaman and Nicobar Islands,8/21/2020,2680,31,1638,76,29573,2747,9.288878369,,380581,,1.156716418,Low Risk
Andaman and Nicobar Islands,8/22/2020,2747,32,1744,67,29888,2808,9.395074946,,380581,,1.164907171,Low Risk
Andaman and Nicobar Islands,8/23/2020,2808,32,1853,61,30278,2860,9.445802233,,380581,,1.13960114,Low Risk
Andaman and Nicobar Islands,8/24/2020,2860,33,1963,52,30513,2904,9.517254941,,380581,,1.153846154,Low Risk
Andaman and Nicobar Islands,8/25/2020,2904,35,2092,44,31082,2945,9.474937263,,380581,,1.20523416,Low Risk
Andaman and Nicobar Islands,8/26/2020,2945,37,2231,41,31646,2985,9.432471718,,380581,,1.256366723,Low Risk
Andaman and Nicobar Islands,8/27/2020,2985,41,2309,40,31830,3018,9.481621112,,380581,,1.373534338,Low Risk
Andaman and Nicobar Islands,8/28/2020,3018,42,2374,33,32100,3050,9.501557632,,380581,,1.391650099,Low Risk
Andaman and Nicobar Islands,8/29/2020,3050,42,2444,32,32407,3081,9.507205233,,380581,,1.37704918,Low Risk
Andaman and Nicobar Islands,8/30/2020,3081,44,2519,31,32674,3104,9.499908184,,380581,,1.428107757,Low Risk
Andaman and Nicobar Islands,8/31/2020,3104,45,2586,23,33485,3132,9.35344184,,380581,,1.449742268,Low Risk
Andaman and Nicobar Islands,9/1/2020,3132,46,2647,28,35104,3160,9.001823154,,380581,,1.468710089,Low Risk
Andaman and Nicobar Islands,9/2/2020,3160,46,2714,28,36136,3160,8.744742085,,380581,,1.455696203,Low Risk
Andaman and Nicobar Islands,9/3/2020,3186,47,2758,26,37075,3223,8.693189481,,380581,,1.475204018,Low Risk
Andaman and Nicobar Islands,9/4/2020,3223,48,2823,37,37825,3257,8.610707204,,380581,,1.489295687,Low Risk
Andaman and Nicobar Islands,9/5/2020,3257,49,2863,34,38574,3292,8.534245865,,380581,,1.50445195,Low Risk
Andaman and Nicobar Islands,9/6/2020,3292,50,2904,35,39205,3332,8.498915955,,380581,,1.518833536,Low Risk
Andaman and Nicobar Islands,9/7/2020,3332,50,2951,40,39995,3359,8.398549819,,380581,,1.50060024,Low Risk
Andaman and Nicobar Islands,9/8/2020,3359,50,2997,27,41039,3392,8.265308609,,380581,,1.488538255,Low Risk
Andaman and Nicobar Islands,9/9/2020,3392,50,3035,33,41776,3426,8.200880889,,380581,,1.474056604,Low Risk
Andaman and Nicobar Islands,9/10/2020,3426,51,3078,34,42792,3465,8.097307908,,380581,,1.488616462,Low Risk
Andaman and Nicobar Islands,9/11/2020,3465,51,3121,39,43680,3494,7.999084249,,380581,,1.471861472,Low Risk
Andaman and Nicobar Islands,9/12/2020,3494,51,3157,29,44570,3521,7.89993269,,380581,,1.459645106,Low Risk
Andaman and Nicobar Islands,9/13/2020,3521,51,3202,27,45279,3546,7.831445041,,380581,,1.448452144,Low Risk
Andaman and Nicobar Islands,9/14/2020,3546,51,3243,25,45987,3557,7.734794616,,380581,,1.438240271,Low Risk
Andaman and Nicobar Islands,9/15/2020,3557,52,3278,11,46823,3574,7.633000876,,380581,,1.461906101,Low Risk
Andaman and Nicobar Islands,9/16/2020,3574,52,3318,17,47794,3593,7.517680044,,380581,,1.454952434,Low Risk
Andaman and Nicobar Islands,9/17/2020,3593,52,3345,19,48861,3604,7.376025869,,380581,,1.447258558,Low Risk
Andaman and Nicobar Islands,9/18/2020,3604,52,3378,11,50035,3631,7.256920156,,380581,,1.442841287,Low Risk
Andaman and Nicobar Islands,9/19/2020,3631,52,3414,27,50681,3644,7.19007123,,380581,,1.432112366,Low Risk
Andaman and Nicobar Islands,9/20/2020,3644,52,3436,13,51262,3651,7.122234794,,380581,,1.427003293,Low Risk
Andaman and Nicobar Islands,9/21/2020,3651,52,3452,7,52220,3673,7.033703562,,380581,,1.424267324,Low Risk
Andaman and Nicobar Islands,9/22/2020,3673,52,3469,22,52845,3691,6.984577538,,380581,,1.415736455,Low Risk
Andaman and Nicobar Islands,9/23/2020,3691,52,3479,18,53591,3712,6.926536172,,380581,,1.408832295,Low Risk
Andaman and Nicobar Islands,9/24/2020,3712,52,3494,21,53591,3744,6.986247691,,380581,,1.400862069,Low Risk
Andaman and Nicobar Islands,9/25/2020,3744,52,3503,32,55169,3759,6.813609092,,380581,,1.388888889,Low Risk
Andaman and Nicobar Islands,9/26/2020,3759,52,3528,15,56059,3774,6.732192868,,380581,,1.383346635,Low Risk
Andaman and Nicobar Islands,9/27/2020,3774,52,3551,15,56661,3794,6.695963714,,380581,,1.377848437,Low Risk
Andaman and Nicobar Islands,9/28/2020,3794,53,3553,20,57343,3803,6.632021345,,380581,,1.396942541,Low Risk
Andaman and Nicobar Islands,9/29/2020,3803,53,3582,9,58135,3821,6.572632665,,380581,,1.393636603,Low Risk
Andaman and Nicobar Islands,9/30/2020,3821,53,3587,18,58763,3835,6.526215476,,380581,,1.387071447,Low Risk
Andaman and Nicobar Islands,10/1/2020,3835,53,3608,14,59676,3848,6.448153361,,380581,,1.382007823,Low Risk
Andaman and Nicobar Islands,10/2/2020,3848,53,3623,13,60437,3858,6.383506792,,380581,,1.377338877,Low Risk
Andaman and Nicobar Islands,10/3/2020,3858,53,3631,10,61231,3868,6.317061619,,380581,,1.373768792,Low Risk
Andaman and Nicobar Islands,10/4/2020,3868,53,3642,10,62103,3884,6.25412621,,380581,,1.370217166,Low Risk
Andaman and Nicobar Islands,10/5/2020,3884,53,3649,16,63009,3899,6.188004888,,380581,,1.364572606,Low Risk
Andaman and Nicobar Islands,10/6/2020,3899,54,3659,15,63790,3912,6.132622668,,380581,,1.384970505,Low Risk
Andaman and Nicobar Islands,10/7/2020,3912,54,3678,13,65111,3935,6.043525672,,380581,,1.380368098,Low Risk
Andaman and Nicobar Islands,10/8/2020,3935,54,3696,23,66244,3952,5.96582332,,380581,,1.372299873,Low Risk
Andaman and Nicobar Islands,10/9/2020,3952,55,3707,17,67332,3976,5.905067427,,380581,,1.391700405,Low Risk
Andaman and Nicobar Islands,10/10/2020,3976,55,3724,24,68464,3992,5.830801589,,380581,,1.383299799,Low Risk
Andaman and Nicobar Islands,10/11/2020,3992,55,3744,16,69146,4005,5.792092095,,380581,,1.377755511,Low Risk
Andaman and Nicobar Islands,10/12/2020,4005,55,3764,13,69932,4023,5.752731225,,380581,,1.373283396,Low Risk
Andaman and Nicobar Islands,10/13/2020,4023,55,3770,18,70780,4036,5.702175756,,380581,,1.367138951,Low Risk
Andaman and Nicobar Islands,10/14/2020,4036,55,3782,13,71624,4046,5.648944488,,380581,,1.362735382,Low Risk
Andaman and Nicobar Islands,10/15/2020,4046,55,3796,10,72525,4062,5.600827301,,380581,,1.359367276,Low Risk
Andaman and Nicobar Islands,10/16/2020,4062,55,3817,16,73363,4072,5.550481851,,380581,,1.354012802,Low Risk
Andaman and Nicobar Islands,10/17/2020,4072,56,3831,10,74277,4083,5.496990993,,380581,,1.37524558,Low Risk
Andaman and Nicobar Islands,10/18/2020,4083,56,3848,11,75030,4108,5.475143276,,380581,,1.371540534,Low Risk
Andaman and Nicobar Islands,10/19/2020,4108,56,3868,25,75977,4126,5.430590837,,380581,,1.363193768,Low Risk
Andaman and Nicobar Islands,10/20/2020,4126,56,3892,18,77200,4141,5.363989637,,380581,,1.357246728,Low Risk
Andaman and Nicobar Islands,10/21/2020,4141,56,3902,15,78303,4168,5.322912277,,380581,,1.352330355,Low Risk
Andaman and Nicobar Islands,10/22/2020,4168,56,3913,27,79301,4184,5.276099923,,380581,,1.343570058,Low Risk
Andaman and Nicobar Islands,10/23/2020,4184,57,3937,16,80768,4207,5.208746038,,380581,,1.362332696,Low Risk
Andaman and Nicobar Islands,10/24/2020,4207,58,3945,23,81880,4225,5.15999023,,380581,,1.378654623,Low Risk
Andaman and Nicobar Islands,10/25/2020,4225,58,3968,18,82626,4245,5.137608017,,380581,,1.372781065,Low Risk
Andaman and Nicobar Islands,10/26/2020,4245,58,3983,20,83115,4253,5.117006557,,380581,,1.36631331,Low Risk
Andaman and Nicobar Islands,10/27/2020,4253,58,3997,8,84308,4274,5.069507046,,380581,,1.36374324,Low Risk
Andaman and Nicobar Islands,10/28/2020,4274,58,4019,21,85378,4289,5.023542365,,380581,,1.357042583,Low Risk
Andaman and Nicobar Islands,10/29/2020,4289,58,4039,15,86715,4305,4.964539007,,380581,,1.352296573,Low Risk
Andaman and Nicobar Islands,10/30/2020,4305,59,4054,16,87789,4317,4.917472576,,380581,,1.370499419,Low Risk
Andaman and Nicobar Islands,10/31/2020,4317,59,4076,12,88453,4332,4.897516195,,380581,,1.366689831,Low Risk
Andaman and Nicobar Islands,11/1/2020,4332,59,4100,15,89559,4340,4.845967463,,380581,,1.361957525,Low Risk
Andaman and Nicobar Islands,11/2/2020,4340,60,4112,8,90901,4352,4.787626099,,380581,,1.382488479,Low Risk
Andaman and Nicobar Islands,11/3/2020,4352,60,4132,12,92249,4372,4.739346768,,380581,,1.378676471,Low Risk
Andaman and Nicobar Islands,11/4/2020,4372,60,4153,20,93406,4389,4.698841616,,380581,,1.372369625,Low Risk
Andaman and Nicobar Islands,11/5/2020,4389,60,4163,17,94639,4403,4.652416023,,380581,,1.367053999,Low Risk
Andaman and Nicobar Islands,11/6/2020,4403,60,4175,14,96214,4420,4.59392604,,380581,,1.362707245,Low Risk
Andaman and Nicobar Islands,11/7/2020,4420,60,4194,17,97603,4441,4.550065059,,380581,,1.357466063,Low Risk
Andaman and Nicobar Islands,11/8/2020,4441,60,4206,21,98812,4450,4.503501599,,380581,,1.351047061,Low Risk
Andaman and Nicobar Islands,11/9/2020,4450,60,4221,9,100025,4463,4.461884529,,380581,,1.348314607,Low Risk
Andaman and Nicobar Islands,11/10/2020,4463,60,4239,13,101226,4477,4.422776757,,380581,,1.344387184,Low Risk
Andaman and Nicobar Islands,11/11/2020,4477,60,4255,14,102433,4494,4.387258013,,380581,,1.340183158,Low Risk
Andaman and Nicobar Islands,11/12/2020,4494,60,4267,17,103599,4507,4.350428093,,380581,,1.335113485,Low Risk
Andaman and Nicobar Islands,11/13/2020,4507,61,4282,13,104785,4518,4.311685833,,380581,,1.353450189,Low Risk
Andaman and Nicobar Islands,11/14/2020,4518,61,4304,11,105699,4527,4.282916584,,380581,,1.350154936,Low Risk
Andaman and Nicobar Islands,11/15/2020,4527,61,4315,9,106734,4536,4.249817303,,380581,,1.347470731,Low Risk
Andaman and Nicobar Islands,11/16/2020,4536,61,4330,9,108080,4557,4.216321244,,380581,,1.344797178,Low Risk
Andaman and Nicobar Islands,11/17/2020,4557,61,4346,21,109646,4574,4.171606807,,380581,,1.338599956,Low Risk
Andaman and Nicobar Islands,11/18/2020,4574,61,4363,17,111166,4593,4.13165896,,380581,,1.333624836,Low Risk
Andaman and Nicobar Islands,11/19/2020,4593,61,4378,19,112792,4604,4.081849777,,380581,,1.32810799,Low Risk
Andaman and Nicobar Islands,11/20/2020,4604,61,4398,11,114392,4617,4.036121407,,380581,,1.324934839,Low Risk
Andaman and Nicobar Islands,11/21/2020,4617,61,4408,13,115968,4631,3.993342991,,380581,,1.321204245,Low Risk
Andaman and Nicobar Islands,11/22/2020,4631,61,4428,14,117093,4641,3.963516179,,380581,,1.317210106,Low Risk
Andaman and Nicobar Islands,11/23/2020,4641,61,4440,10,118654,4656,3.924014361,,380581,,1.314371903,Low Risk
Andaman and Nicobar Islands,11/24/2020,4656,61,4453,15,120324,4667,3.878694192,,380581,,1.310137457,Low Risk
Andaman and Nicobar Islands,11/25/2020,4667,61,4464,11,121931,4677,3.835775972,,380581,,1.307049496,Low Risk
Andaman and Nicobar Islands,11/26/2020,4677,61,4479,10,123165,4682,3.80140462,,380581,,1.304254864,Low Risk
Andaman and Nicobar Islands,11/27/2020,4682,61,4491,5,124832,4689,3.756248398,,380581,,1.302862025,Low Risk
Andaman and Nicobar Islands,11/28/2020,4689,61,4508,7,126331,4698,3.718802194,,380581,,1.30091704,Low Risk
Andaman and Nicobar Islands,11/29/2020,4698,61,4518,9,127912,4704,3.677528301,,380581,,1.298424862,Low Risk
Andaman and Nicobar Islands,11/30/2020,4704,61,4537,6,129389,4710,3.640185796,,380581,,1.296768707,Low Risk
